game_id,game,date,time,round,phase,season_code,score_a,score_b,team_a,team_b,team_id_a,team_id_b,coach_a,coach_b,game_time,remaining_partial_time,referee_1,referee_2,referee_3,stadium,capacity,w_id,fouls_a,fouls_b,timeouts_a,timeouts_b,score_quarter_1_a,score_quarter_2_a,score_quarter_3_a,score_quarter_4_a,score_quarter_1_b,score_quarter_2_b,score_quarter_3_b,score_quarter_4_b,score_extra_time_1_a,score_extra_time_2_a,score_extra_time_3_a,score_extra_time_4_a,score_extra_time_1_b,score_extra_time_2_b,score_extra_time_3_b,score_extra_time_4_b
E2023_001,RED-ASV,2023-10-05,19:00:00,1,REGULAR SEASON,E2023,94,73,CRVENA ZVEZDA MERIDIANBET BELGRADE,LDLC ASVEL VILLEURBANNE,RED,ASV,"IVANOVIC, DUSKO","PARKER, TJ",40:00,00:00,"ROCHA, FERNANDO","PATERNICO, CARMELO","PASTUSIAK, PIOTR",STARK ARENA,18360,80,21,14,2,4,29,52,69,94,18,31,55,73,,,,,,,,
E2023_002,BAR-IST,2023-10-05,20:30:00,1,REGULAR SEASON,E2023,91,74,FC BARCELONA,ANADOLU EFES ISTANBUL,BAR,IST,"GRIMAU, ROGER","CAN, ERDEM",40:00,00:00,"RADOVIC, SRETEN","DIFALLAH, MEHDI","JOVCIC, MILIVOJE",PALAU BLAUGRANA,5577,80,15,15,2,4,22,40,69,91,19,34,64,74,,,,,,,,
E2023_003,MUN-BER,2023-10-05,20:30:00,1,REGULAR SEASON,E2023,80,68,FC BAYERN MUNICH,ALBA BERLIN,MUN,BER,"LASO, PABLO","GONZALEZ, ISRAEL",40:00,00:00,"GARCIA, JUAN CARLOS","LATISEVS, OLEGS","SUKYS, ARTURAS",BMW PARK,6057,80,21,17,2,3,19,36,61,80,17,44,51,68,,,,,,,,
E2023_004,TEL-PAR,2023-10-05,20:05:00,1,REGULAR SEASON,E2023,96,81,MACCABI PLAYTIKA TEL AVIV,PARTIZAN MOZZART BET BELGRADE,TEL,PAR,"KATTASH, ODED","OBRADOVIC, ZELJKO",40:00,00:00,"PEREZ, MIGUEL ANGEL","VILIUS, GYTIS","KARDUM, LUKA",MENORA MIVTACHIM ARENA,10559,80,19,18,2,5,27,55,74,96,16,43,58,81,,,,,,,,
E2023_005,VIR-ZAL,2023-10-05,20:30:00,1,REGULAR SEASON,E2023,79,82,VIRTUS SEGAFREDO BOLOGNA,ZALGIRIS KAUNAS,VIR,ZAL,"BANCHI, LUCA","MAKSVYTIS, KAZYS",40:00,00:00,"BOLTAUZER, MATEJ","PANTHER, ANNE","SILVA, SERGIO",PALADOZZA,4827,80,18,19,5,5,23,42,65,79,15,37,58,82,,,,,,,,
E2023_006,ULK-MIL,2023-10-06,19:45:00,1,REGULAR SEASON,E2023,85,82,FENERBAHCE BEKO ISTANBUL,EA7 EMPORIO ARMANI MILAN,ULK,MIL,"ITOUDIS, DIMITRIS","MESSINA, ETTORE",45:00,00:00,"PUKL,SASA","PERUGA, CARLOS","NIKOLIC, UROS",ULKER SPORTS AND EVENT HALL,10211,90,23,16,4,5,19,38,62,76,23,35,54,76,85.0,,,,82.0,,,
E2023_007,PAN-OLY,2023-10-06,20:15:00,1,REGULAR SEASON,E2023,78,88,PANATHINAIKOS ATHENS,OLYMPIACOS PIRAEUS,PAN,OLY,"ATAMAN, ERGIN","BARTZOKAS, GEORGIOS",45:00,00:00,"LOTTERMOSER, ROBERT","PEREZ, EMILIO","NEDOVIC, MILAN",OAKA Altion,17810,90,17,20,4,4,22,43,59,74,23,36,52,74,78.0,,,,88.0,,,
E2023_008,BAS-MAD,2023-10-06,20:30:00,1,REGULAR SEASON,E2023,77,79,BASKONIA VITORIA-GASTEIZ,REAL MADRID,BAS,MAD,"PENARROYA, JOAN","MATEO, CHUS",40:00,00:00,"BELOSEVIC, ILIJA","MOGULKOC, EMIN","RACYS, SAULIUS",BUESA ARENA,14017,80,15,23,4,4,23,47,67,77,19,43,62,79,,,,,,,,
E2023_009,PAM-MCO,2023-10-06,20:30:00,1,REGULAR SEASON,E2023,70,65,VALENCIA BASKET,AS MONACO,PAM,MCO,"MUMBRU, ALEX","OBRADOVIC, SASA",40:00,00:00,"JAVOR, DAMIR","HORDOV, TOMISLAV","PEERANDI, RAIN",PABELLON FUENTE DE SAN LUIS,6927,80,22,20,4,5,17,39,53,70,20,38,51,65,,,,,,,,
E2023_010,BER-BAS,2023-10-12,20:00:00,2,REGULAR SEASON,E2023,86,91,ALBA BERLIN,BASKONIA VITORIA-GASTEIZ,BER,BAS,"GONZALEZ, ISRAEL","PENARROYA, JOAN",40:00,00:00,"ROCHA, FERNANDO","KOLJENSIC, MILOS","TRAWICKI, TOMASZ",MERCEDES-BENZ ARENA,7766,80,19,17,5,4,21,47,61,86,25,51,76,91,,,,,,,,
E2023_011,IST-MAD,2023-10-12,19:30:00,2,REGULAR SEASON,E2023,80,103,ANADOLU EFES ISTANBUL,REAL MADRID,IST,MAD,"CAN, ERDEM","MATEO, CHUS",40:00,00:00,"BOLTAUZER, MATEJ","NIKOLIC, UROS","BISSANG, JOSEPH",SINAN ERDEM SPORTS HALL,15012,80,20,16,5,3,24,41,60,80,26,55,80,103,,,,,,,,
E2023_012,MIL-TEL,2023-10-31,20:30:00,2,REGULAR SEASON,E2023,90,98,EA7 EMPORIO ARMANI MILAN,MACCABI PLAYTIKA TEL AVIV,MIL,TEL,"MESSINA, ETTORE","KATTACHE, DAVID ODED",40:00,00:00,"JAVOR, DAMIR","PANTHER, ANNE","KOWALSKI, MARCIN",MEDIOLANUM FORUM ,8225,80,23,20,4,3,32,52,72,90,25,50,75,98,,,,,,,,
E2023_013,PAN-MUN,2023-10-12,20:15:00,2,REGULAR SEASON,E2023,78,71,PANATHINAIKOS ATHENS,FC BAYERN MUNICH,PAN,MUN,"ATAMAN, HALIL ERGIN","LASO BIURRUN, PABLO",40:00,00:00,"BELOSEVIC, ILIJA","PERUGA, CARLOS","MAJKIC, MARIO",OAKA Altion,8352,80,16,20,5,4,23,37,54,78,11,30,48,71,,,,,,,,
E2023_014,ASV-PAR,2023-10-12,20:00:00,2,REGULAR SEASON,E2023,62,88,LDLC ASVEL VILLEURBANNE,PARTIZAN MOZZART BET BELGRADE,ASV,PAR,"PARKER, TJ","OBRADOVIC, ZELJKO",40:00,00:00,"LOTTERMOSER, ROBERT","MOGULKOC, EMIN","RADOJKOVIC, JOSIP",ASTROBALLE,5437,80,17,19,4,2,13,29,48,62,17,43,72,88,,,,,,,,
E2023_015,MCO-VIR,2023-10-13,19:00:00,2,REGULAR SEASON,E2023,59,83,AS MONACO,VIRTUS SEGAFREDO BOLOGNA,MCO,VIR,"OBRADOVIC, SASA","BANCHI, LUCA",40:00,00:00,"RADOVIC, SRETEN","LATISEVS, OLEGS","ALIAGA, JORDI",SALLE GASTON MEDECIN,4010,80,19,27,3,2,15,33,48,59,23,48,70,83,,,,,,,,
E2023_016,OLY-BAR,2023-10-13,20:15:00,2,REGULAR SEASON,E2023,68,77,OLYMPIACOS PIRAEUS,FC BARCELONA,OLY,BAR,"BARTZOKAS, GEORGIOS","GRIMAU GRAGERA, ROGER",40:00,00:00,"PUKL,SASA","VILIUS, GYTIS","SILVA, SERGIO",PEACE AND FRIENDSHIP STADIUM,12168,80,16,15,4,5,16,34,54,68,23,40,56,77,,,,,,,,
E2023_017,PAM-ULK,2023-10-13,20:30:00,2,REGULAR SEASON,E2023,77,74,VALENCIA BASKET,FENERBAHCE BEKO ISTANBUL,PAM,ULK,"MUMBRU, ALEX","ITOUDIS, DIMITRIS",40:00,00:00,"JOVCIC, MILIVOJE","PANTHER, ANNE","ZAMOJSKI, JAKUB",PABELLON FUENTE DE SAN LUIS,7037,80,21,27,3,5,22,39,58,77,9,33,53,74,,,,,,,,
E2023_018,ZAL-RED,2023-10-13,19:00:00,2,REGULAR SEASON,E2023,79,74,ZALGIRIS KAUNAS,CRVENA ZVEZDA MERIDIANBET BELGRADE,ZAL,RED,"MAKSVYTIS, KAZYS","IVANOVIC, DUSKO",40:00,00:00,"DIFALLAH, MEHDI","NEDOVIC, MILAN","CORTES, CARLOS",ZALGIRIO ARENA,15044,80,22,21,2,5,19,35,50,79,21,38,56,74,,,,,,,,
E2023_019,IST-ASV,2023-10-17,19:30:00,3,REGULAR SEASON,E2023,89,84,ANADOLU EFES ISTANBUL,LDLC ASVEL VILLEURBANNE,IST,ASV,"CAN, ERDEM","PARKER, TJ",40:00,00:00,"PEREZ, EMILIO","PETEK, SASO","KONSTANTINOVS, KRISTAPS",SINAN ERDEM SPORTS HALL,7816,80,20,19,2,5,24,43,70,89,24,35,56,84,,,,,,,,
E2023_020,MIL-OLY,2023-10-17,20:45:00,3,REGULAR SEASON,E2023,65,53,EA7 EMPORIO ARMANI MILAN,OLYMPIACOS PIRAEUS,MIL,OLY,"MESSINA, ETTORE","BARTZOKAS, GEORGIOS",40:00,00:00,"BOLTAUZER, MATEJ","LEZCANO, LEANDRO","CORTES, CARLOS",MEDIOLANUM FORUM ,10043,80,21,18,2,4,19,31,44,65,17,32,41,53,,,,,,,,
E2023_021,ULK-PAN,2023-10-17,19:15:00,3,REGULAR SEASON,E2023,83,69,FENERBAHCE BEKO ISTANBUL,PANATHINAIKOS ATHENS,ULK,PAN,"ITOUDIS, DIMITRIS","ATAMAN, ERGIN",40:00,00:00,"RADOVIC, SRETEN","PATERNICO, CARMELO","CICI, GENTIAN",ULKER SPORTS AND EVENT HALL,11115,80,22,17,2,2,27,43,67,83,9,28,45,69,,,,,,,,
E2023_022,PAR-BAR,2023-10-17,18:30:00,3,REGULAR SEASON,E2023,83,92,PARTIZAN MOZZART BET BELGRADE,FC BARCELONA,PAR,BAR,"OBRADOVIC, ZELJKO","GRIMAU, ROGER",40:00,00:00,"ROCHA, FERNANDO","PASTUSIAK, PIOTR","SUKYS, ARTURAS",STARK ARENA,19227,80,20,23,5,4,16,34,60,83,23,44,69,92,,,,,,,,
E2023_023,MAD-ZAL,2023-10-17,20:45:00,3,REGULAR SEASON,E2023,93,79,REAL MADRID,ZALGIRIS KAUNAS,MAD,ZAL,"MATEO, CHUS","MAKSVYTIS, KAZYS",40:00,00:00,"JAVOR, DAMIR","JOVCIC, MILIVOJE","KOLJENSIC, MILOS",WIZINK CENTER,6778,80,18,19,1,5,25,53,72,93,19,43,62,79,,,,,,,,
E2023_024,BAS-MUN,2023-10-17,20:30:00,3,REGULAR SEASON,E2023,68,76,BASKONIA VITORIA-GASTEIZ,FC BAYERN MUNICH,BAS,MUN,"PENARROYA, JOAN","LASO, PABLO",40:00,00:00,"DIFALLAH, MEHDI","FOUFIS, IOANNIS","RADOJKOVIC, JOSIP",BUESA ARENA,7542,80,20,18,4,3,22,42,62,68,20,41,57,76,,,,,,,,
E2023_025,RED-MCO,2023-10-18,20:00:00,3,REGULAR SEASON,E2023,76,82,CRVENA ZVEZDA MERIDIANBET BELGRADE,AS MONACO,RED,MCO,"IVANOVIC, DUSKO","OBRADOVIC, SASA",40:00,00:00,"PUKL,SASA","RACYS, SAULIUS","KARDUM, LUKA",STARK ARENA,19123,80,20,21,4,4,23,44,63,76,14,38,64,82,,,,,,,,
E2023_026,PAM-TEL,2023-10-18,20:30:00,3,REGULAR SEASON,E2023,75,66,VALENCIA BASKET,MACCABI PLAYTIKA TEL AVIV,PAM,TEL,"MUMBRU, ALEX","KATTASH, ODED",40:00,00:00,"BELOSEVIC, ILIJA","ROSSI, MICHELE","TSAROUCHA, VASILIKI",PABELLON FUENTE DE SAN LUIS,2809,80,19,19,1,3,18,33,50,75,17,29,44,66,,,,,,,,
E2023_027,VIR-BER,2023-10-18,20:30:00,3,REGULAR SEASON,E2023,87,76,VIRTUS SEGAFREDO BOLOGNA,ALBA BERLIN,VIR,BER,"BANCHI, LUCA","GONZALEZ, ISRAEL",40:00,00:00,"MOGULKOC, EMIN","BISSANG, JOSEPH","BALAK, AMIT",PALADOZZA,4888,80,16,17,3,2,27,44,67,87,11,26,51,76,,,,,,,,
E2023_028,ULK-ASV,2023-10-19,19:45:00,4,REGULAR SEASON,E2023,101,86,FENERBAHCE BEKO ISTANBUL,LDLC ASVEL VILLEURBANNE,ULK,ASV,"ITOUDIS, DIMITRIS","PARKER, TJ",40:00,00:00,"BOLTAUZER, MATEJ","TRAWICKI, TOMASZ","BAENA, ALBERTO",ULKER SPORTS AND EVENT HALL,7251,80,18,20,2,5,16,42,72,101,28,55,70,86,,,,,,,,
E2023_029,OLY-PAR,2023-10-19,20:15:00,4,REGULAR SEASON,E2023,98,94,OLYMPIACOS PIRAEUS,PARTIZAN MOZZART BET BELGRADE,OLY,PAR,"BARTZOKAS, GEORGIOS","OBRADOVIC, ZELIMIR",45:00,00:00,"PATERNICO, CARMELO","ALIAGA, JORDI","MAJKIC, MARIO",PEACE AND FRIENDSHIP STADIUM,11579,90,22,32,4,6,28,49,59,85,21,43,69,85,98.0,,,,94.0,,,
E2023_030,MAD-MIL,2023-10-19,20:45:00,4,REGULAR SEASON,E2023,88,71,REAL MADRID,EA7 EMPORIO ARMANI MILAN,MAD,MIL,"MATEO, CHUS","MESSINA, ETTORE",40:00,00:00,"RADOVIC, SRETEN","VILIUS, GYTIS","PETEK, SASO",WIZINK CENTER,7657,80,23,20,3,4,19,42,67,88,25,42,61,71,,,,,,,,
E2023_031,BAS-ZAL,2023-10-19,20:30:00,4,REGULAR SEASON,E2023,82,99,BASKONIA VITORIA-GASTEIZ,ZALGIRIS KAUNAS,BAS,ZAL,"PENARROYA, JOAN","MAKSVYTIS, KAZYS",40:00,00:00,"PASTUSIAK, PIOTR","KOWALSKI, MARCIN","PEER, ADAR",BUESA ARENA,7719,80,20,24,5,3,14,39,61,82,22,46,74,99,,,,,,,,
E2023_032,IST-PAM,2023-10-20,19:30:00,4,REGULAR SEASON,E2023,77,73,ANADOLU EFES ISTANBUL,VALENCIA BASKET,IST,PAM,"CAN, ERDEM","MUMBRU, ALEX",40:00,00:00,"ROCHA, FERNANDO","LATISEVS, OLEGS","BISSUEL, THOMAS",SINAN ERDEM SPORTS HALL,11892,80,15,22,4,4,18,38,57,77,15,40,53,73,,,,,,,,
E2023_033,MCO-BER,2023-10-20,19:00:00,4,REGULAR SEASON,E2023,86,75,AS MONACO,ALBA BERLIN,MCO,BER,"OBRADOVIC, SASA","GONZALEZ, ISRAEL",40:00,00:00,"PEREZ, MIGUEL ANGEL","SHEMMESH, SEFFI","HALLIKO, AARE",SALLE GASTON MEDECIN,3907,80,16,14,4,3,18,47,67,86,16,40,56,75,,,,,,,,
E2023_034,BAR-MUN,2023-10-20,20:30:00,4,REGULAR SEASON,E2023,98,59,FC BARCELONA,FC BAYERN MUNICH,BAR,MUN,"GRIMAU, ROGER","LASO, PABLO",40:00,00:00,"HORDOV, TOMISLAV","UDYANSKYY, EDUARD","OBRKNEZEVIC, UROS",PALAU BLAUGRANA,6519,80,18,22,1,1,27,43,70,98,11,27,40,59,,,,,,,,
E2023_035,PAN-TEL,2023-10-20,20:15:00,4,REGULAR SEASON,E2023,81,86,PANATHINAIKOS ATHENS,MACCABI PLAYTIKA TEL AVIV,PAN,TEL,"ATAMAN, HALIL ERGIN","KATTASHE, DAVID ODED",45:00,00:00,"LOTTERMOSER, ROBERT","NIKOLIC, UROS","PEERANDI, RAIN",OAKA Altion,6451,90,18,29,5,4,15,24,49,72,20,39,57,72,81.0,,,,86.0,,,
E2023_036,VIR-RED,2023-10-20,20:30:00,4,REGULAR SEASON,E2023,85,79,VIRTUS SEGAFREDO BOLOGNA,CRVENA ZVEZDA MERIDIANBET BELGRADE,VIR,RED,"BANCHI, LUCA","IVANOVIC, DUSKO",40:00,00:00,"PERUGA, CARLOS","DRAGOJEVIC, IGOR","THEPENIER, HUGUES",PALADOZZA,5369,80,25,21,4,5,26,44,62,85,15,33,55,79,,,,,,,,
E2023_037,BER-MIL,2023-10-26,20:00:00,5,REGULAR SEASON,E2023,85,82,ALBA BERLIN,EA7 EMPORIO ARMANI MILAN,BER,MIL,"GONZALEZ, ISRAEL","MESSINA, ETTORE",40:00,00:00,"PEREZ, EMILIO","DRAGOJEVIC, IGOR","HADZIC, DENIS",MERCEDES-BENZ ARENA,9113,80,17,20,1,5,12,35,57,85,18,37,61,82,,,,,,,,
E2023_038,OLY-IST,2023-10-26,21:00:00,5,REGULAR SEASON,E2023,75,57,OLYMPIACOS PIRAEUS,ANADOLU EFES ISTANBUL,OLY,IST,"BARTZOKAS, GEORGIOS","CAN, ERDEM",40:00,00:00,"GARCIA, JUAN CARLOS","DIFALLAH, MEHDI","KOLJENSIC, MILOS",PEACE AND FRIENDSHIP STADIUM,12197,80,15,17,1,4,17,33,61,75,14,25,43,57,,,,,,,,
E2023_039,PAR-RED,2023-10-26,18:30:00,5,REGULAR SEASON,E2023,88,86,PARTIZAN MOZZART BET BELGRADE,CRVENA ZVEZDA MERIDIANBET BELGRADE,PAR,RED,"OBRADOVIC, ZELJKO","SFAIROPOULOS, IOANNIS",40:00,00:00,"PEREZ, MIGUEL ANGEL","VILIUS, GYTIS","PEERANDI, RAIN",STARK ARENA,20039,80,18,21,5,5,22,42,53,88,13,42,65,86,,,,,,,,
E2023_040,MAD-BAR,2023-10-26,20:45:00,5,REGULAR SEASON,E2023,65,64,REAL MADRID,FC BARCELONA,MAD,BAR,"MATEO, CHUS","GRIMAU, ROGER",40:00,00:00,"BELOSEVIC, ILIJA","NEDOVIC, MILAN","KARDUM, LUKA",WIZINK CENTER,11432,80,25,22,5,5,12,28,51,65,19,30,41,64,,,,,,,,
E2023_041,MCO-TEL,2023-10-26,21:00:00,5,REGULAR SEASON,E2023,107,79,AS MONACO,MACCABI PLAYTIKA TEL AVIV,MCO,TEL,"OBRADOVIC, SASA","KATTASH, ODED",40:00,00:00,"PERUGA, CARLOS","PASTUSIAK, PIOTR","SUKYS, ARTURAS",SALLE GASTON MEDECIN,3921,80,19,19,3,3,27,52,85,107,23,38,57,79,,,,,,,,
E2023_042,ASV-VIR,2023-10-27,20:00:00,5,REGULAR SEASON,E2023,84,87,LDLC ASVEL VILLEURBANNE,VIRTUS SEGAFREDO BOLOGNA,ASV,VIR,"POZZECCO, GIANMARCO","BANCHI, LUCA",40:00,00:00,"PUKL,SASA","ZAMOJSKI, JAKUB","LEZCANO, LEANDRO",ASTROBALLE,5560,80,14,21,2,4,18,42,63,84,21,39,65,87,,,,,,,,
E2023_043,MUN-ULK,2023-10-27,20:30:00,5,REGULAR SEASON,E2023,67,76,FC BAYERN MUNICH,FENERBAHCE BEKO ISTANBUL,MUN,ULK,"LASO, PABLO","ITOUDIS, DIMITRIS",40:00,00:00,"LATISEVS, OLEGS","ALIAGA, JORDI","VAN DEN BROECK, NICK",BMW PARK,6500,80,22,21,5,3,20,38,47,67,19,41,55,76,,,,,,,,
E2023_044,PAN-BAS,2023-10-27,20:15:00,5,REGULAR SEASON,E2023,95,81,PANATHINAIKOS ATHENS,BASKONIA VITORIA-GASTEIZ,PAN,BAS,"ATAMAN, HALIL ERGIN","PENARROYA RODRIGUEZ, JUAN",40:00,00:00,"JAVOR, DAMIR","HORDOV, TOMISLAV","BOUBERT, MAXIME",OAKA Altion,8371,80,18,21,3,5,24,48,70,95,22,43,66,81,,,,,,,,
E2023_045,ZAL-PAM,2023-10-27,19:00:00,5,REGULAR SEASON,E2023,72,87,ZALGIRIS KAUNAS,VALENCIA BASKET,ZAL,PAM,"MAKSVYTIS, KAZYS","MUMBRU, ALEX",40:00,00:00,"MOGULKOC, EMIN","PANTHER, ANNE","CELIK, HUSEYIN",ZALGIRIO ARENA,15073,80,17,19,4,4,12,30,53,72,20,52,72,87,,,,,,,,
E2023_046,MIL-MCO,2023-11-02,20:30:00,6,REGULAR SEASON,E2023,66,72,EA7 EMPORIO ARMANI MILAN,AS MONACO,MIL,MCO,"MESSINA, ETTORE","OBRADOVIC, SASA",40:00,00:00,"GARCIA, JUAN CARLOS","PEERANDI, RAIN","MAJKIC, MARIO",MEDIOLANUM FORUM ,8966,80,21,22,4,4,18,37,48,66,13,35,52,72,,,,,,,,
E2023_047,RED-MUN,2023-11-02,18:30:00,6,REGULAR SEASON,E2023,74,68,CRVENA ZVEZDA MERIDIANBET BELGRADE,FC BAYERN MUNICH,RED,MUN,"SFAIROPOULOS, IOANNIS","LASO, PABLO",40:00,00:00,"PEREZ, EMILIO","ROSSI, MICHELE","SILVA, SERGIO",STARK ARENA,18130,80,17,20,4,4,12,33,53,74,19,35,59,68,,,,,,,,
E2023_048,TEL-MAD,2023-11-28,20:15:00,6,REGULAR SEASON,E2023,70,99,MACCABI PLAYTIKA TEL AVIV,REAL MADRID,TEL,MAD,"KATTASH, ODED","MATEO, CHUS",40:00,00:00,"BOLTAUZER, MATEJ","DIFALLAH, MEHDI","FOUFIS, IOANNIS",ALEKSANDAR NIKOLIC HALL,0,80,16,18,4,1,21,41,56,70,36,52,74,99,,,,,,,,
E2023_049,ZAL-ASV,2023-11-02,19:00:00,6,REGULAR SEASON,E2023,88,91,ZALGIRIS KAUNAS,LDLC ASVEL VILLEURBANNE,ZAL,ASV,"MAKSVYTIS, KAZYS","POZZECCO, GIANMARCO",40:00,00:00,"PATERNICO, CARMELO","SHEMMESH, SEFFI","CLIVAZ, SEBASTIEN",ZALGIRIO ARENA,14848,80,22,18,5,3,30,56,80,88,24,50,72,91,,,,,,,,
E2023_050,ULK-OLY,2023-11-02,18:45:00,6,REGULAR SEASON,E2023,79,77,FENERBAHCE BEKO ISTANBUL,OLYMPIACOS PIRAEUS,ULK,OLY,"ITOUDIS, DIMITRIS","BARTZOKAS, GEORGIOS",40:00,00:00,"ROCHA, FERNANDO","NIKOLIC, UROS","PETEK, SASO",ULKER SPORTS AND EVENT HALL,10951,80,22,19,4,4,29,46,58,79,14,33,57,77,,,,,,,,
E2023_051,BAR-PAN,2023-11-03,20:30:00,6,REGULAR SEASON,E2023,80,72,FC BARCELONA,PANATHINAIKOS ATHENS,BAR,PAN,"GRIMAU, ROGER","ATAMAN, ERGIN",40:00,00:00,"RADOVIC, SRETEN","LATISEVS, OLEGS","BISSANG, JOSEPH",PALAU BLAUGRANA,7225,80,18,19,3,2,21,45,71,80,20,33,47,72,,,,,,,,
E2023_052,BAS-PAR,2023-11-03,20:30:00,6,REGULAR SEASON,E2023,84,83,BASKONIA VITORIA-GASTEIZ,PARTIZAN MOZZART BET BELGRADE,BAS,PAR,"IVANOVIC, DUSKO","OBRADOVIC, ZELJKO",40:00,00:00,"LOTTERMOSER, ROBERT","NEDOVIC, MILAN","LAURINAVICIUS, JURGIS",BUESA ARENA,9210,80,20,24,5,5,23,48,63,84,23,42,66,83,,,,,,,,
E2023_053,PAM-BER,2023-11-02,20:30:00,6,REGULAR SEASON,E2023,79,71,VALENCIA BASKET,ALBA BERLIN,PAM,BER,"MUMBRU, ALEX","GONZALEZ, ISRAEL",40:00,00:00,"HORDOV, TOMISLAV","VYKLICKY, ROBERT","UDYANSKYY, EDUARD",PABELLON FUENTE DE SAN LUIS,6351,80,20,17,2,1,15,41,56,79,14,39,54,71,,,,,,,,
